ph,batch_id,id,timestamp,timedelta
8.47,2970,2,2021-06-10T03:56:13,14173
8.47,2979,2,2021-06-10T04:02:41,14561
8.47,2988,2,2021-06-10T04:09:09,14949
8.47,2997,2,2021-06-10T04:15:37,15337
8.47,3006,2,2021-06-10T04:22:04,15724
8.48,3015,2,2021-06-10T04:28:35,16115
8.48,3024,2,2021-06-10T04:35:05,16505
8.48,3033,2,2021-06-10T04:41:36,16896
8.48,3042,2,2021-06-10T04:48:06,17286
8.48,3051,2,2021-06-10T04:54:34,17674
8.48,3060,2,2021-06-10T05:01:04,18064
8.48,3069,2,2021-06-10T05:07:33,18453
8.48,3078,2,2021-06-10T05:14:02,18842
8.48,3087,2,2021-06-10T05:20:30,19230
8.48,3096,2,2021-06-10T05:26:58,19618
8.48,3105,2,2021-06-10T05:33:25,20005
8.48,3114,2,2021-06-10T05:39:55,20395
8.48,3123,2,2021-06-10T05:46:26,20786
8.48,3132,2,2021-06-10T05:52:54,21174
8.48,3141,2,2021-06-10T05:59:23,21563
8.48,3150,2,2021-06-10T06:05:52,21952
8.48,3159,2,2021-06-10T06:12:22,22342
8.48,3168,2,2021-06-10T06:18:50,22730
8.48,3177,2,2021-06-10T06:25:17,23117
8.48,3186,2,2021-06-10T06:31:44,23504
8.48,3195,2,2021-06-10T06:38:12,23892
8.48,3204,2,2021-06-10T06:44:42,24282
8.48,3213,2,2021-06-10T06:51:11,24671
8.48,3222,2,2021-06-10T06:57:40,25060
8.48,3231,2,2021-06-10T07:04:09,25449
8.47,3240,2,2021-06-10T07:10:37,25837
8.47,3249,2,2021-06-10T07:17:06,26226
8.47,3258,2,2021-06-10T07:23:36,26616
8.47,3267,2,2021-06-10T07:30:05,27005
8.47,3276,2,2021-06-10T07:36:33,27393
8.47,3285,2,2021-06-10T07:43:01,27781
8.47,3294,2,2021-06-10T07:49:28,28168
8.47,3303,2,2021-06-10T07:55:55,28555
8.47,3312,2,2021-06-10T08:02:22,28942
8.47,3321,2,2021-06-10T08:08:51,29331
8.47,3330,2,2021-06-10T08:15:20,29720
8.46,3339,2,2021-06-10T08:21:49,30109
8.46,3348,2,2021-06-10T08:28:18,30498
8.46,3357,2,2021-06-10T08:34:47,30887
8.46,3366,2,2021-06-10T08:41:17,31277
8.46,3375,2,2021-06-10T08:47:46,31666
8.46,3384,2,2021-06-10T08:54:15,32055
8.46,3393,2,2021-06-10T09:00:43,32443
8.46,3402,2,2021-06-10T09:07:11,32831
8.46,3411,2,2021-06-10T09:13:39,33219
8.46,3420,2,2021-06-10T09:20:08,33608
8.46,3429,2,2021-06-10T09:26:37,33997
8.46,3438,2,2021-06-10T09:33:07,34387
8.46,3447,2,2021-06-10T09:39:39,34779
8.46,3456,2,2021-06-10T09:46:07,35167
8.46,3465,2,2021-06-10T09:52:37,35557
8.46,3474,2,2021-06-10T09:59:06,35946
8.45,3483,2,2021-06-10T10:05:35,36335
8.46,3492,2,2021-06-10T10:12:06,36726
8.46,3501,2,2021-06-10T10:18:36,37116
8.46,3510,2,2021-06-10T10:25:04,37504
8.46,3519,2,2021-06-10T10:31:35,37895
8.46,3528,2,2021-06-10T10:38:03,38283
8.46,3537,2,2021-06-10T10:44:33,38673
8.46,3546,2,2021-06-10T10:51:03,39063
8.45,3555,2,2021-06-10T10:57:33,39453
8.45,3564,2,2021-06-10T11:04:01,39841
8.45,3573,2,2021-06-10T11:10:29,40229
8.45,3582,2,2021-06-10T11:16:57,40617
8.45,3591,2,2021-06-10T11:23:26,41006
8.45,3600,2,2021-06-10T11:29:58,41398
8.45,3609,2,2021-06-10T11:36:28,41788
8.46,3618,2,2021-06-10T11:42:58,42178
8.46,3627,2,2021-06-10T11:49:27,42567
8.46,3636,2,2021-06-10T11:55:56,42956
8.46,3645,2,2021-06-10T12:02:25,43345
8.47,3654,2,2021-06-10T12:08:54,43734
8.47,3663,2,2021-06-10T12:15:22,44122
8.48,3672,2,2021-06-10T12:21:49,44509
8.48,3681,2,2021-06-10T12:28:18,44898
8.48,3690,2,2021-06-10T12:34:45,45285
8.48,3699,2,2021-06-10T12:41:17,45677
8.48,3708,2,2021-06-10T12:47:46,46066
8.49,3717,2,2021-06-10T12:54:15,46455
8.49,3726,2,2021-06-10T13:00:44,46844
8.49,3735,2,2021-06-10T13:07:14,47234
8.5,3744,2,2021-06-10T13:13:43,47623
8.5,3753,2,2021-06-10T13:20:12,48012
8.5,3762,2,2021-06-10T13:26:40,48400
8.5,3771,2,2021-06-10T13:33:08,48788
8.51,3780,2,2021-06-10T13:39:36,49176
8.51,3789,2,2021-06-10T13:46:04,49564
8.51,3798,2,2021-06-10T13:52:33,49953
8.52,3807,2,2021-06-10T13:59:02,50342
8.51,3816,2,2021-06-10T14:05:32,50732
8.52,3825,2,2021-06-10T14:12:01,51121
8.52,3834,2,2021-06-10T14:18:32,51512
8.52,3843,2,2021-06-10T14:25:02,51902
8.52,3852,2,2021-06-10T14:31:31,52291
8.52,3861,2,2021-06-10T14:37:59,52679
8.52,3870,2,2021-06-10T14:44:27,53067
8.53,3879,2,2021-06-10T14:50:56,53456
8.53,3888,2,2021-06-10T14:57:24,53844
8.53,3897,2,2021-06-10T15:03:53,54233
8.53,3906,2,2021-06-10T15:10:24,54624
8.53,3915,2,2021-06-10T15:16:55,55015
8.53,3924,2,2021-06-10T15:23:24,55404
8.53,3933,2,2021-06-10T15:29:53,55793
8.54,3942,2,2021-06-10T15:36:21,56181
8.54,3951,2,2021-06-10T15:42:49,56569
8.54,3960,2,2021-06-10T15:49:16,56956
8.54,3969,2,2021-06-10T15:55:46,57346
8.54,3978,2,2021-06-10T16:02:13,57733
8.54,3987,2,2021-06-10T16:08:42,58122
8.54,3996,2,2021-06-10T16:15:09,58509
8.55,4005,2,2021-06-10T16:21:38,58898
8.55,4014,2,2021-06-10T16:28:06,59286
8.55,4023,2,2021-06-10T16:34:36,59676
8.55,4032,2,2021-06-10T16:41:05,60065
8.55,4041,2,2021-06-10T16:47:33,60453
8.56,4050,2,2021-06-10T16:54:00,60840
8.56,4059,2,2021-06-10T17:00:29,61229
8.56,4068,2,2021-06-10T17:06:57,61617
8.56,4077,2,2021-06-10T17:13:26,62006
8.56,4086,2,2021-06-10T17:19:54,62394
8.56,4095,2,2021-06-10T17:26:23,62783
8.56,4104,2,2021-06-10T17:32:52,63172
8.56,4113,2,2021-06-10T17:39:22,63562
8.56,4122,2,2021-06-10T17:45:51,63951
8.56,4131,2,2021-06-10T17:52:21,64341
8.56,4140,2,2021-06-10T17:58:51,64731
8.54,4149,2,2021-06-10T18:05:28,65128
8.53,4158,2,2021-06-10T18:11:56,65516
8.52,4167,2,2021-06-10T18:18:27,65907
5.97,4176,2,2021-06-10T18:24:57,66297
4.62,4185,2,2021-06-10T18:31:27,66687
7.36,4194,2,2021-06-10T19:09:34,68974
7.4,4203,2,2021-06-10T19:54:32,71672
7.47,4212,2,2021-06-10T20:39:33,74373
7.49,4221,2,2021-06-10T21:24:32,77072
7.49,4230,2,2021-06-10T22:09:32,79772
7.5,4239,2,2021-06-10T22:54:32,82472
7.51,4248,2,2021-06-10T23:39:32,85172
7.53,4257,2,2021-06-11T00:24:32,87872
7.54,4266,2,2021-06-11T01:09:34,90574
7.55,4275,2,2021-06-11T01:54:32,93272
7.56,4284,2,2021-06-11T02:39:32,95972
7.56,4293,2,2021-06-11T03:24:32,98672
7.57,4302,2,2021-06-11T04:09:32,101372
7.57,4311,2,2021-06-11T04:54:32,104072
7.57,4320,2,2021-06-11T05:39:32,106772
7.58,4329,2,2021-06-11T06:24:32,109472
7.59,4338,2,2021-06-11T07:09:32,112172
7.59,4347,2,2021-06-11T07:54:32,114872
7.61,4356,2,2021-06-11T08:39:32,117572
7.62,4365,2,2021-06-11T09:24:32,120272
7.63,4374,2,2021-06-11T10:09:33,122973
7.63,4383,2,2021-06-11T10:54:32,125672
7.63,4392,2,2021-06-11T11:39:32,128372
7.66,4401,2,2021-06-11T12:24:32,131072
7.69,4410,2,2021-06-11T13:09:33,133773
7.71,4419,2,2021-06-11T13:54:32,136472
7.72,4428,2,2021-06-11T14:39:32,139172
7.74,4437,2,2021-06-11T15:24:33,141873
7.75,4446,2,2021-06-11T16:09:32,144572
7.67,4455,2,2021-06-11T16:54:32,147272
7.73,4464,2,2021-06-11T17:39:32,149972
7.69,4473,2,2021-06-11T18:24:34,152674
7.81,4482,2,2021-06-11T22:03:09,165789
7.87,4491,2,2021-06-11T22:48:09,168489
7.88,4500,2,2021-06-11T23:33:09,171189
7.9,4509,2,2021-06-12T00:18:09,173889
7.91,4518,2,2021-06-12T01:03:09,176589
7.93,4527,2,2021-06-12T01:48:10,179290
7.95,4536,2,2021-06-12T02:33:09,181989
7.96,4545,2,2021-06-12T03:18:09,184689
7.98,4554,2,2021-06-12T04:03:09,187389
8,4563,2,2021-06-12T04:48:09,190089
8.01,4572,2,2021-06-12T05:33:09,192789
8.03,4581,2,2021-06-12T06:18:09,195489
8.05,4590,2,2021-06-12T07:03:09,198189
8.07,4599,2,2021-06-12T07:48:10,200890
8.08,4608,2,2021-06-12T08:33:10,203590
8.1,4617,2,2021-06-12T09:18:09,206289
8.11,4626,2,2021-06-12T10:03:10,208990
8.11,4635,2,2021-06-12T10:48:09,211689
8.12,4644,2,2021-06-12T11:33:11,214391
8.13,4653,2,2021-06-12T12:18:09,217089
8.15,4662,2,2021-06-12T13:03:09,219789
8.16,4671,2,2021-06-12T13:48:09,222489
8.18,4680,2,2021-06-12T14:33:09,225189
8.19,4689,2,2021-06-12T15:18:09,227889
8.2,4698,2,2021-06-12T16:03:11,230591
8.22,4707,2,2021-06-12T16:48:10,233290
8.22,4716,2,2021-06-12T17:33:10,235990
8.23,4725,2,2021-06-12T18:18:09,238689
8.24,4734,2,2021-06-12T19:03:09,241389
8.25,4743,2,2021-06-12T19:48:09,244089
8.27,4752,2,2021-06-12T20:33:09,246789
8.27,4761,2,2021-06-12T21:18:11,249491
8.28,4770,2,2021-06-12T22:03:09,252189
8.3,4779,2,2021-06-12T22:48:09,254889
8.31,4788,2,2021-06-12T23:33:09,257589
8.32,4797,2,2021-06-13T00:18:10,260290
8.33,4806,2,2021-06-13T01:03:09,262989
8.35,4815,2,2021-06-13T01:48:09,265689
8.36,4824,2,2021-06-13T02:33:09,268389
8.38,4833,2,2021-06-13T03:18:09,271089
8.4,4842,2,2021-06-13T04:03:10,273790
8.41,4851,2,2021-06-13T04:48:09,276489
8.43,4860,2,2021-06-13T05:33:09,279189
8.45,4869,2,2021-06-13T06:18:09,281889
8.45,4878,2,2021-06-13T07:03:09,284589
8.45,4887,2,2021-06-13T07:48:09,287289
8.46,4896,2,2021-06-13T08:33:10,289990
8.47,4905,2,2021-06-13T09:18:09,292689
8.48,4914,2,2021-06-13T10:03:09,295389
8.49,4923,2,2021-06-13T10:48:09,298089
8.51,4932,2,2021-06-13T11:33:09,300789
8.53,4941,2,2021-06-13T12:18:09,303489
8.54,4950,2,2021-06-13T13:03:09,306189
8.56,4959,2,2021-06-13T13:48:09,308889
8.58,4968,2,2021-06-13T14:33:09,311589
8.59,4977,2,2021-06-13T15:18:10,314290
8.61,4986,2,2021-06-13T16:03:10,316990
8.63,4995,2,2021-06-13T16:48:09,319689
8.64,5004,2,2021-06-13T17:33:09,322389
8.65,5013,2,2021-06-13T18:18:09,325089
8.66,5022,2,2021-06-13T19:03:09,327789
8.66,5031,2,2021-06-13T19:48:09,330489
8.66,5040,2,2021-06-13T20:33:10,333190
8.66,5049,2,2021-06-13T21:18:09,335889
8.66,5058,2,2021-06-13T22:03:09,338589
8.67,5067,2,2021-06-13T22:48:09,341289
8.67,5076,2,2021-06-13T23:33:09,343989
8.68,5085,2,2021-06-14T00:18:09,346689
8.68,5094,2,2021-06-14T01:03:09,349389
8.68,5103,2,2021-06-14T01:48:09,352089
8.68,5112,2,2021-06-14T02:33:11,354791
8.67,5121,2,2021-06-14T03:18:09,357489
8.68,5130,2,2021-06-14T04:03:09,360189
8.68,5139,2,2021-06-14T04:48:10,362890
8.68,5148,2,2021-06-14T05:33:10,365590
8.68,5157,2,2021-06-14T06:18:09,368289
8.68,5166,2,2021-06-14T07:03:09,370989
8.68,5175,2,2021-06-14T07:48:09,373689
8.68,5184,2,2021-06-14T08:33:10,376390
8.69,5193,2,2021-06-14T09:18:09,379089
8.69,5202,2,2021-06-14T10:03:09,381789
8.69,5211,2,2021-06-14T10:48:09,384489
8.7,5220,2,2021-06-14T11:33:09,387189
8.7,5229,2,2021-06-14T12:18:09,389889
8.71,5238,2,2021-06-14T13:03:09,392589
8.7,5247,2,2021-06-14T13:48:09,395289
8.71,5256,2,2021-06-14T14:33:09,397989
8.71,5265,2,2021-06-14T15:18:09,400689
8.71,5274,2,2021-06-14T16:03:09,403389
8.72,5283,2,2021-06-14T16:48:09,406089
8.72,5292,2,2021-06-14T17:33:09,408789
8.44,5301,2,2021-06-14T18:18:09,411489
8.31,5310,2,2021-06-14T19:03:09,414189
8.28,5319,2,2021-06-14T19:48:09,416889
8.3,5328,2,2021-06-14T20:33:09,419589
8.34,5337,2,2021-06-14T21:18:10,422290
8.33,5346,2,2021-06-14T22:03:09,424989
8.39,5355,2,2021-06-14T22:48:09,427689
8.44,5364,2,2021-06-14T23:33:10,430390
8.47,5373,2,2021-06-15T00:18:09,433089
8.49,5382,2,2021-06-15T01:03:09,435789
8.51,5391,2,2021-06-15T01:48:10,438490
8.53,5400,2,2021-06-15T02:33:10,441190
8.54,5409,2,2021-06-15T03:18:09,443889
8.55,5418,2,2021-06-15T04:03:09,446589
8.56,5427,2,2021-06-15T04:48:10,449290
8.57,5436,2,2021-06-15T05:33:09,451989
8.57,5445,2,2021-06-15T06:18:09,454689
8.57,5454,2,2021-06-15T07:03:09,457389
8.58,5463,2,2021-06-15T07:48:09,460089
8.58,5472,2,2021-06-15T08:33:09,462789
8.58,5481,2,2021-06-15T09:18:09,465489
8.58,5490,2,2021-06-15T10:03:09,468189
8.58,5499,2,2021-06-15T10:48:10,470890
8.58,5508,2,2021-06-15T11:33:09,473589
8.58,5517,2,2021-06-15T12:18:10,476290
8.59,5526,2,2021-06-15T13:03:09,478989
8.59,5535,2,2021-06-15T13:48:10,481690
8.59,5544,2,2021-06-15T14:33:09,484389
8.6,5553,2,2021-06-15T15:18:09,487089
8.6,5562,2,2021-06-15T16:03:09,489789
8.61,5571,2,2021-06-15T16:48:09,492489
8.61,5580,2,2021-06-15T17:33:09,495189
8.61,5589,2,2021-06-15T18:18:09,497889
8.48,5598,2,2021-06-15T19:03:10,500590
8.36,5607,2,2021-06-15T19:48:09,503289
8.37,5616,2,2021-06-15T20:33:09,505989
8.38,5625,2,2021-06-15T21:18:10,508690
8.36,5634,2,2021-06-15T22:03:09,511389
8.4,5643,2,2021-06-15T22:48:09,514089
8.46,5652,2,2021-06-15T23:33:10,516790
8.5,5661,2,2021-06-16T00:18:10,519490
8.53,5670,2,2021-06-16T01:03:09,522189
8.57,5679,2,2021-06-16T01:48:09,524889
8.59,5688,2,2021-06-16T02:33:09,527589
8.61,5697,2,2021-06-16T03:18:09,530289
8.61,5706,2,2021-06-16T04:03:10,532990
8.61,5715,2,2021-06-16T04:48:10,535690
8.62,5724,2,2021-06-16T05:33:09,538389
8.63,5733,2,2021-06-16T06:18:09,541089
8.63,5742,2,2021-06-16T07:03:10,543790
8.63,5751,2,2021-06-16T07:48:09,546489
8.64,5760,2,2021-06-16T08:33:09,549189
8.64,5769,2,2021-06-16T09:18:10,551890
8.64,5778,2,2021-06-16T10:03:09,554589
8.64,5787,2,2021-06-16T10:48:09,557289
8.63,5796,2,2021-06-16T11:33:09,559989
8.63,5805,2,2021-06-16T12:18:09,562689
8.63,5814,2,2021-06-16T13:03:09,565389
8.64,5823,2,2021-06-16T13:48:09,568089
8.65,5832,2,2021-06-16T14:33:09,570789
8.67,5841,2,2021-06-16T15:18:09,573489
8.68,5850,2,2021-06-16T16:03:10,576190
8.69,5859,2,2021-06-16T16:48:10,578890
8.7,5868,2,2021-06-16T17:33:09,581589
8.66,5877,2,2021-06-16T18:18:09,584289
8.53,5886,2,2021-06-16T19:03:09,586989
8.33,5895,2,2021-06-16T19:48:09,589689
8.23,5904,2,2021-06-16T20:33:10,592390
8.33,5913,2,2021-06-16T21:18:09,595089
8.42,5922,2,2021-06-16T22:03:09,597789
8.5,5931,2,2021-06-16T22:48:10,600490
8.55,5940,2,2021-06-16T23:33:09,603189
8.59,5949,2,2021-06-17T00:18:09,605889
8.62,5958,2,2021-06-17T01:03:09,608589
8.65,5967,2,2021-06-17T01:48:09,611289
8.67,5976,2,2021-06-17T02:33:09,613989
8.69,5985,2,2021-06-17T03:18:09,616689
8.69,5994,2,2021-06-17T04:03:09,619389
8.7,6003,2,2021-06-17T04:48:09,622089
8.7,6012,2,2021-06-17T05:33:09,624789
8.7,6021,2,2021-06-17T06:18:09,627489
8.7,6030,2,2021-06-17T07:03:09,630189
8.69,6039,2,2021-06-17T07:48:09,632889
8.69,6048,2,2021-06-17T08:33:09,635589
8.7,6057,2,2021-06-17T09:18:10,638290
8.7,6066,2,2021-06-17T10:03:10,640990
8.69,6075,2,2021-06-17T10:48:09,643689
8.7,6084,2,2021-06-17T11:33:09,646389
8.7,6093,2,2021-06-17T12:18:09,649089
8.71,6102,2,2021-06-17T13:03:09,651789
8.71,6111,2,2021-06-17T13:48:09,654489
8.72,6120,2,2021-06-17T14:33:09,657189
8.73,6129,2,2021-06-17T15:18:09,659889
8.74,6138,2,2021-06-17T16:03:09,662589
8.76,6147,2,2021-06-17T16:48:10,665290
8.77,6156,2,2021-06-17T17:33:10,667990
8.78,6165,2,2021-06-17T18:18:10,670690
8.78,6174,2,2021-06-17T19:03:09,673389
8.74,6183,2,2021-06-17T19:48:09,676089
8.68,6192,2,2021-06-17T20:33:09,678789
8.65,6201,2,2021-06-17T21:18:09,681489
8.63,6210,2,2021-06-17T22:03:09,684189
8.63,6219,2,2021-06-17T22:48:09,686889
8.65,6228,2,2021-06-17T23:33:09,689589
8.67,6237,2,2021-06-18T00:18:09,692289
8.7,6246,2,2021-06-18T01:03:09,694989
8.72,6255,2,2021-06-18T01:48:10,697690
8.74,6264,2,2021-06-18T02:33:09,700389
8.75,6273,2,2021-06-18T03:18:09,703089
8.75,6282,2,2021-06-18T04:03:10,705790
8.75,6291,2,2021-06-18T04:48:11,708491
8.75,6300,2,2021-06-18T05:33:10,711190
8.75,6309,2,2021-06-18T06:18:09,713889
8.75,6318,2,2021-06-18T07:03:10,716590
8.75,6327,2,2021-06-18T07:48:09,719289
8.74,6336,2,2021-06-18T08:33:09,721989
8.73,6345,2,2021-06-18T09:18:09,724689
8.73,6354,2,2021-06-18T10:03:09,727389
8.73,6363,2,2021-06-18T10:48:09,730089
8.73,6372,2,2021-06-18T11:33:09,732789
8.73,6381,2,2021-06-18T12:18:09,735489
8.73,6390,2,2021-06-18T13:03:09,738189
8.74,6399,2,2021-06-18T13:48:09,740889
8.75,6408,2,2021-06-18T14:33:09,743589
8.76,6417,2,2021-06-18T15:18:09,746289
8.78,6426,2,2021-06-18T16:03:10,748990
8.79,6435,2,2021-06-18T16:48:09,751689
8.79,6444,2,2021-06-18T17:33:09,754389
8.75,6453,2,2021-06-18T18:18:09,757089
8.67,6462,2,2021-06-18T19:03:09,759789
8.61,6471,2,2021-06-18T19:48:10,762490
0,6480,2,2021-06-18T20:43:09,765789
8.43,6489,2,2021-06-18T21:48:09,769689
8.46,6498,2,2021-06-18T22:33:09,772389
8.52,6507,2,2021-06-18T23:18:09,775089
8.58,6516,2,2021-06-19T00:03:09,777789
8.63,6525,2,2021-06-19T00:48:09,780489
8.67,6534,2,2021-06-19T01:33:09,783189
8.7,6543,2,2021-06-19T02:18:09,785889
8.73,6552,2,2021-06-19T03:03:10,788590
8.76,6561,2,2021-06-19T03:48:09,791289
8.78,6570,2,2021-06-19T04:33:09,793989
8.79,6579,2,2021-06-19T05:18:09,796689
8.79,6588,2,2021-06-19T06:03:09,799389
8.78,6597,2,2021-06-19T06:48:09,802089
8.77,6606,2,2021-06-19T07:33:09,804789
8.76,6615,2,2021-06-19T08:18:09,807489
8.76,6624,2,2021-06-19T09:03:09,810189
8.76,6633,2,2021-06-19T09:48:09,812889
8.77,6642,2,2021-06-19T10:33:10,815590
8.77,6651,2,2021-06-19T11:18:09,818289
8.77,6660,2,2021-06-19T12:03:09,820989
8.77,6669,2,2021-06-19T12:48:10,823690
8.77,6678,2,2021-06-19T13:33:10,826390
8.77,6687,2,2021-06-19T14:18:09,829089
8.78,6696,2,2021-06-19T15:03:09,831789
8.8,6705,2,2021-06-19T15:48:09,834489
8.81,6714,2,2021-06-19T16:33:09,837189
8.83,6723,2,2021-06-19T17:18:09,839889
8.85,6732,2,2021-06-19T18:03:11,842591
8.86,6741,2,2021-06-19T18:48:10,845290
8.87,6750,2,2021-06-19T19:33:10,847990
8.89,6759,2,2021-06-19T20:18:09,850689
8.89,6768,2,2021-06-19T21:03:10,853390
8.9,6777,2,2021-06-19T21:48:09,856089
8.91,6786,2,2021-06-19T22:33:09,858789
8.91,6795,2,2021-06-19T23:18:09,861489
8.92,6804,2,2021-06-20T00:03:09,864189
8.91,6813,2,2021-06-20T00:48:10,866890
8.91,6822,2,2021-06-20T01:33:10,869590
8.9,6831,2,2021-06-20T02:18:10,872290
8.9,6840,2,2021-06-20T03:03:10,874990
8.9,6849,2,2021-06-20T03:48:09,877689
8.9,6858,2,2021-06-20T04:33:10,880390
8.89,6867,2,2021-06-20T05:18:09,883089
8.89,6876,2,2021-06-20T06:03:10,885790
8.88,6885,2,2021-06-20T06:48:09,888489
8.87,6894,2,2021-06-20T07:33:10,891190
8.86,6903,2,2021-06-20T08:18:09,893889
8.85,6912,2,2021-06-20T09:03:10,896590
8.84,6921,2,2021-06-20T09:48:09,899289
8.83,6930,2,2021-06-20T10:33:09,901989
8.82,6939,2,2021-06-20T11:18:10,904690
8.82,6948,2,2021-06-20T12:03:09,907389
8.83,6957,2,2021-06-20T12:48:09,910089
8.83,6966,2,2021-06-20T13:33:09,912789
8.85,6975,2,2021-06-20T14:18:09,915489
8.86,6984,2,2021-06-20T15:03:09,918189
8.88,6993,2,2021-06-20T15:48:09,920889
8.9,7002,2,2021-06-20T16:33:09,923589
8.91,7011,2,2021-06-20T17:18:09,926289
8.93,7020,2,2021-06-20T18:03:10,928990
8.94,7029,2,2021-06-20T18:48:09,931689
8.96,7038,2,2021-06-20T19:33:09,934389
8.97,7047,2,2021-06-20T20:18:09,937089
8.98,7056,2,2021-06-20T21:03:09,939789
8.98,7065,2,2021-06-20T21:48:09,942489
8.99,7074,2,2021-06-20T22:33:11,945191
9,7083,2,2021-06-20T23:18:09,947889
9,7092,2,2021-06-21T00:03:09,950589
9,7101,2,2021-06-21T00:48:10,953290
9,7110,2,2021-06-21T01:33:09,955989
9.01,7119,2,2021-06-21T02:18:09,958689
9,7128,2,2021-06-21T03:03:09,961389
8.99,7137,2,2021-06-21T03:48:10,964090
8.98,7146,2,2021-06-21T04:33:09,966789
8.97,7155,2,2021-06-21T05:18:10,969490
8.97,7164,2,2021-06-21T06:03:09,972189
8.96,7173,2,2021-06-21T06:48:09,974889
8.96,7182,2,2021-06-21T07:33:09,977589
8.95,7191,2,2021-06-21T08:18:09,980289
8.94,7200,2,2021-06-21T09:03:09,982989
8.94,7209,2,2021-06-21T09:48:09,985689
8.93,7218,2,2021-06-21T10:33:09,988389
8.93,7227,2,2021-06-21T11:18:09,991089
8.92,7236,2,2021-06-21T12:03:09,993789
8.93,7245,2,2021-06-21T12:48:09,996489
8.94,7254,2,2021-06-21T13:33:09,999189
8.94,7263,2,2021-06-21T14:18:09,1001889
8.93,7272,2,2021-06-21T15:03:09,1004589
8.93,7281,2,2021-06-21T15:48:09,1007289
8.93,7290,2,2021-06-21T16:33:09,1009989
8.94,7299,2,2021-06-21T17:18:10,1012690
8.91,7308,2,2021-06-21T18:03:10,1015390
